2020-04-05,송파구,1
2020-04-05,용산구,2
2020-04-06,강남구,3
2020-04-06,관악구,1
2020-04-06,노원구,1
2020-04-06,성동구,1
2020-04-06,중랑구,1
2020-04-07,강남구,1
2020-04-07,강서구,1
2020-04-07,동대문구,1
2020-04-07,서초구,3
2020-04-07,성동구,1
2020-04-07,성북구,2
2020-04-07,영등포구,1
2020-04-08,강남구,2
2020-04-08,도봉구,1
2020-04-08,동작구,1
2020-04-08,마포구,3
2020-04-08,서초구,2
2020-04-08,성동구,1
2020-04-08,영등포구,1
2020-04-09,강남구,1
2020-04-09,광진구,1
2020-04-09,성동구,2
2020-04-09,성북구,1
2020-04-10,강남구,2
2020-04-10,양천구,1
2020-04-11,관악구,1
2020-04-11,은평구,1
2020-04-12,도봉구,1
2020-04-12,동작구,1
2020-04-12,성동구,4
2020-04-12,송파구,1
2020-04-12,은평구,1
2020-04-13,성동구,2
2020-04-13,성북구,1
2020-04-14,동작구,1
2020-04-14,서초구,2
2020-04-14,성동구,1
2020-04-14,중구,1
2020-04-15,서대문구,1
2020-04-16,강남구,1
2020-04-16,용산구,1
2020-04-17,강남구,1
2020-04-17,성북구,1
2020-04-18,강남구,1
2020-04-19,강서구,1
2020-04-21,마포구,1
2020-04-27,강남구,2
2020-04-27,관악구,1
2020-04-27,성북구,1
2020-04-30,서대문구,1
2020-05-01,성동구,1
2020-05-02,강동구,1
2020-05-02,용산구,1
2020-05-08,강동구,1
2020-05-08,관악구,3
2020-05-08,동작구,1
2020-05-08,용산구,4
2020-05-08,종로구,1
2020-05-08,중구,1
2020-05-09,강남구,1
2020-05-09,강서구,2
2020-05-09,관악구,1
2020-05-09,광진구,2
2020-05-09,도봉구,1
2020-05-09,동작구,1
2020-05-09,서대문구,1
2020-05-09,서초구,1
2020-05-09,성북구,2
2020-05-09,송파구,1
2020-05-09,용산구,4
2020-05-09,중랑구,1
2020-05-10,강남구,4
2020-05-10,강동구,1
2020-05-10,강북구,1
2020-05-10,관악구,3
2020-05-10,광진구,1
2020-05-10,동대문구,1
2020-05-10,동작구,2
2020-05-10,성동구,1
2020-05-10,성북구,1
2020-05-10,송파구,1
2020-05-10,양천구,1
2020-05-10,용산구,3
2020-05-10,중구,1
2020-05-11,강북구,1
2020-05-11,강서구,2
2020-05-11,관악구,1
2020-05-11,도봉구,1
2020-05-11,동작구,1
2020-05-11,서대문구,1
2020-05-11,서초구,1
2020-05-11,양천구,1
2020-05-11,용산구,1
2020-05-12,관악구,1
2020-05-12,노원구,1
2020-05-12,도봉구,1
2020-05-12,동대문구,1
2020-05-12,동작구,1
2020-05-12,성동구,1
2020-05-12,송파구,1
2020-05-12,영등포구,1
2020-05-13,강동구,1
2020-05-13,강북구,1
2020-05-13,강서구,1
2020-05-13,노원구,1
2020-05-13,송파구,1
2020-05-14,강남구,1
2020-05-14,강동구,2
2020-05-14,광진구,1
2020-05-14,금천구,1
2020-05-14,도봉구,2
2020-05-14,동대문구,1
2020-05-14,송파구,1
2020-05-14,영등포구,1
2020-05-14,용산구,2
2020-05-15,강남구,1
2020-05-15,관악구,1
2020-05-15,서대문구,1
2020-05-15,용산구,1
2020-05-15,은평구,2
2020-05-16,노원구,2
2020-05-16,송파구,2
2020-05-17,종로구,1
2020-05-18,강서구,1
2020-05-18,구로구,1
2020-05-18,성북구,1
2020-05-18,송파구,1
2020-05-18,양천구,2
2020-05-18,영등포구,1
2020-05-19,강남구,1
2020-05-19,강동구,1
2020-05-19,강북구,1
2020-05-19,도봉구,1
2020-05-19,서초구,1
2020-05-19,용산구,4
2020-05-20,도봉구,1
2020-05-20,동작구,1
2020-05-20,양천구,1
2020-05-21,관악구,1
2020-05-21,광진구,1
2020-05-21,노원구,1
2020-05-22,강동구,1
2020-05-22,서초구,1
2020-05-23,강동구,1
2020-05-23,강북구,1
2020-05-23,관악구,1
2020-05-23,노원구,1
2020-05-23,중랑구,1
2020-05-24,강북구,2
2020-05-24,관악구,1
2020-05-24,성동구,1
2020-05-24,영등포구,2
2020-05-24,중랑구,1
2020-05-25,강동구,1
2020-05-25,강서구,1
2020-05-25,구로구,1
2020-05-25,노원구,1
2020-05-25,도봉구,1
2020-05-25,성동구,3
2020-05-26,강서구,3
2020-05-26,관악구,2
2020-05-26,구로구,1
2020-05-26,금천구,1
2020-05-26,노원구,1
2020-05-26,도봉구,1
2020-05-26,성동구,8
2020-05-26,은평구,2
2020-05-27,강동구,1
2020-05-27,강북구,1
2020-05-27,강서구,3
2020-05-27,관악구,1
2020-05-27,광진구,1
2020-05-27,구로구,3
2020-05-27,동작구,1
2020-05-27,마포구,1
2020-05-27,서대문구,1
2020-05-27,성동구,3
2020-05-27,송파구,1
2020-05-27,양천구,1
2020-05-27,영등포구,1
2020-05-27,은평구,2
2020-05-28,강북구,1
2020-05-28,강서구,4
2020-05-28,금천구,1
2020-05-28,동작구,1
2020-05-28,마포구,2
2020-05-28,서대문구,2
2020-05-28,성동구,2
2020-05-28,송파구,1
2020-05-28,영등포구,2
2020-05-28,중구,1
2020-05-29,강남구,2
2020-05-29,도봉구,1
2020-05-29,서대문구,1
2020-05-29,성동구,1
2020-05-29,성북구,1
2020-05-29,송파구,1
2020-05-29,은평구,1
2020-05-29,종로구,1
2020-05-30,강서구,2
2020-05-30,서대문구,1
2020-05-30,영등포구,3
2020-05-31,강남구,1
2020-05-31,양천구,1
2020-06-01,강동구,1
2020-06-01,강서구,2
2020-06-01,관악구,1
