2019-08-28,송파구,25,0
2019-08-28,양천구,94,0
2019-08-28,영등포구,658,0
2019-08-28,은평구,375,0
2019-08-29,강남구,7,0
2019-08-29,강북구,4,0
2019-08-29,강서구,131,0
2019-08-29,구로구,1615,0
2019-08-29,금천구,77,0
2019-08-29,노원구,15,0
2019-08-29,도봉구,403,0
2019-08-29,동작구,12,0
2019-08-29,마포구,35,0
2019-08-29,서대문구,5,0
2019-08-29,성북구,21,0
2019-08-29,송파구,33,0
2019-08-29,양천구,90,0
2019-08-29,영등포구,739,0
2019-08-29,은평구,452,0
2019-08-30,강남구,20,0
2019-08-30,강북구,5,0
2019-08-30,강서구,97,0
2019-08-30,구로구,1840,0
2019-08-30,금천구,43,0
2019-08-30,노원구,8,0
2019-08-30,도봉구,501,0
2019-08-30,동작구,7,0
2019-08-30,마포구,63,0
2019-08-30,서대문구,3,0
2019-08-30,성북구,17,0
2019-08-30,송파구,23,0
2019-08-30,양천구,97,0
2019-08-30,영등포구,756,0
2019-08-30,은평구,443,0
2019-08-31,강북구,7,0
2019-08-31,강서구,128,0
2019-08-31,구로구,1861,0
2019-08-31,금천구,89,0
2019-08-31,노원구,22,0
2019-08-31,도봉구,471,0
2019-08-31,동작구,20,0
2019-08-31,마포구,46,0
2019-08-31,서대문구,5,0
2019-08-31,성북구,36,0
2019-08-31,송파구,24,0
2019-08-31,양천구,135,0
2019-08-31,영등포구,1001,0
2019-08-31,은평구,577,0
2019-09-01,강북구,8,0
2019-09-01,강서구,198,0
2019-09-01,구로구,2128,0
2019-09-01,금천구,112,0
2019-09-01,노원구,26,0
2019-09-01,도봉구,415,0
2019-09-01,동작구,27,0
2019-09-01,마포구,49,0
2019-09-01,서대문구,10,0
2019-09-01,성북구,39,0
2019-09-01,송파구,31,0
2019-09-01,양천구,192,0
2019-09-01,영등포구,987,0
2019-09-01,은평구,487,0
2019-09-02,강남구,67,0
2019-09-02,강북구,16,0
2019-09-02,강서구,229,0
2019-09-02,관악구,4,0
2019-09-02,구로구,1257,0
2019-09-02,금천구,586,0
2019-09-02,노원구,30,0
2019-09-02,도봉구,216,0
2019-09-02,동작구,14,0
2019-09-02,마포구,30,0
2019-09-02,서대문구,3,0
2019-09-02,성북구,101,0
2019-09-02,송파구,145,0
2019-09-02,양천구,130,0
2019-09-02,영등포구,489,0
2019-09-02,은평구,420,0
2019-09-03,강남구,30,0
2019-09-03,강북구,14,0
2019-09-03,강서구,218,0
2019-09-03,관악구,2,0
2019-09-03,구로구,1534,0
2019-09-03,금천구,584,0
2019-09-03,노원구,12,0
2019-09-03,도봉구,378,0
2019-09-03,동작구,18,0
2019-09-03,마포구,15,0
2019-09-03,서대문구,6,0
2019-09-03,성북구,106,0
2019-09-03,송파구,162,0
2019-09-03,양천구,126,0
2019-09-03,영등포구,590,0
2019-09-03,은평구,414,0
2019-09-04,강북구,24,0
2019-09-04,강서구,222,0
2019-09-04,관악구,190,0
2019-09-04,구로구,1807,0
2019-09-04,금천구,722,0
2019-09-04,노원구,18,0
2019-09-04,도봉구,447,0
2019-09-04,동작구,118,0
2019-09-04,마포구,26,0
2019-09-04,서대문구,50,0
2019-09-04,성북구,91,0
2019-09-04,송파구,64,0
2019-09-04,양천구,149,0
2019-09-04,영등포구,786,0
2019-09-04,은평구,400,0
2019-09-05,강남구,12,0
2019-09-05,강북구,17,0
2019-09-05,강서구,239,0
2019-09-05,관악구,206,0
2019-09-05,구로구,1784,0
2019-09-05,금천구,691,0
2019-09-05,노원구,21,0
2019-09-05,도봉구,394,0
2019-09-05,동작구,155,0
2019-09-05,마포구,36,0
2019-09-05,서대문구,51,0
2019-09-05,성북구,101,0
2019-09-05,송파구,62,0
2019-09-05,양천구,135,0
2019-09-05,영등포구,735,0
2019-09-05,은평구,433,0
2019-09-06,강북구,22,0
2019-09-06,강서구,329,0
2019-09-06,관악구,344,0
2019-09-06,구로구,2207,0
2019-09-06,금천구,804,0
2019-09-06,노원구,42,0
2019-09-06,도봉구,501,0
2019-09-06,동작구,288,0
2019-09-06,마포구,57,0
2019-09-06,서대문구,59,0
2019-09-06,성북구,118,0
2019-09-06,송파구,82,0
2019-09-06,양천구,217,0
2019-09-06,영등포구,841,0
2019-09-06,은평구,457,0
2019-09-07,강북구,1,0
2019-09-07,강서구,14,0
2019-09-07,관악구,19,0
2019-09-07,구로구,368,0
2019-09-07,금천구,147,0
2019-09-07,노원구,6,0
2019-09-07,도봉구,686,0
2019-09-07,동작구,28,0
2019-09-07,마포구,12,0
2019-09-07,서대문구,5,0
2019-09-07,성북구,8,0
2019-09-07,송파구,11,0
2019-09-07,양천구,5,0
2019-09-07,영등포구,487,0
2019-09-07,은평구,168,0
2019-09-08,강북구,9,0
2019-09-08,강서구,119,0
2019-09-08,관악구,213,0
2019-09-08,구로구,2418,0
2019-09-08,금천구,893,0
2019-09-08,노원구,35,0
2019-09-08,도봉구,365,0
2019-09-08,동작구,82,0
2019-09-08,마포구,27,0
2019-09-08,서대문구,10,0
2019-09-08,성북구,29,0
2019-09-08,송파구,5,0
2019-09-08,양천구,174,0
2019-09-08,영등포구,943,0
2019-09-08,은평구,491,0
2019-09-09,강북구,8,0
2019-09-09,강서구,75,0
2019-09-09,관악구,70,0
2019-09-09,구로구,1326,0
2019-09-09,금천구,542,0
2019-09-09,노원구,12,0
2019-09-09,도봉구,186,0
2019-09-09,동작구,35,0
2019-09-09,마포구,30,0
2019-09-09,서대문구,15,0
2019-09-09,성북구,29,0
2019-09-09,송파구,11,0
2019-09-09,양천구,52,0
2019-09-09,영등포구,491,0
2019-09-09,은평구,365,0
2019-09-10,강북구,5,0
2019-09-10,강서구,53,0
2019-09-10,관악구,72,0
2019-09-10,구로구,1699,0
2019-09-10,금천구,687,0
2019-09-10,노원구,10,0
2019-09-10,도봉구,407,0
2019-09-10,동작구,51,0
2019-09-10,마포구,25,0
2019-09-10,서대문구,16,0
2019-09-10,성북구,34,0
2019-09-10,송파구,13,0
2019-09-10,양천구,83,0
2019-09-10,영등포구,619,0
2019-09-10,은평구,468,0
2019-09-11,강북구,4,0
2019-09-11,강서구,66,0
2019-09-11,관악구,76,0
2019-09-11,구로구,1641,0
2019-09-11,금천구,623,0
2019-09-11,노원구,11,0
2019-09-11,도봉구,400,0
2019-09-11,동작구,54,0
2019-09-11,마포구,26,0
2019-09-11,서대문구,8,0
2019-09-11,성북구,33,0
2019-09-11,송파구,15,0
2019-09-11,양천구,97,0
2019-09-11,영등포구,602,0
2019-09-11,은평구,400,0
2019-09-12,강서구,179,0
2019-09-12,관악구,2,0
2019-09-12,구로구,1664,0
2019-09-12,금천구,594,0
2019-09-12,노원구,27,0
2019-09-12,도봉구,414,0
2019-09-12,동작구,11,0
2019-09-12,마포구,52,0
2019-09-12,서대문구,13,0
2019-09-12,성북구,14,0
2019-09-12,양천구,45,0
2019-09-12,영등포구,571,0
2019-09-12,은평구,356,0
2019-09-13,강서구,27,0
2019-09-13,구로구,1592,0
2019-09-13,금천구,522,0
2019-09-13,노원구,2,0
2019-09-13,동작구,23,0
2019-09-13,마포구,12,0
2019-09-13,서대문구,2,0
2019-09-13,성북구,33,0
2019-09-13,양천구,1,0
2019-09-13,영등포구,490,0
2019-09-13,은평구,260,0
2019-09-14,강서구,27,0
2019-09-14,구로구,1929,0
2019-09-14,금천구,762,0
2019-09-14,노원구,14,0
2019-09-14,도봉구,327,0
2019-09-14,동작구,14,0
2019-09-14,마포구,35,0
2019-09-14,서대문구,11,0
2019-09-14,성북구,12,0
2019-09-14,양천구,41,0
2019-09-14,영등포구,762,0
2019-09-14,은평구,477,0
2019-09-15,강북구,6,0
2019-09-15,강서구,165,0
2019-09-15,관악구,179,0
2019-09-15,구로구,2198,0
2019-09-15,금천구,764,0
2019-09-15,노원구,30,0
